1.296202699999999923e-02 1.599310219527760174e-02 1.948584833337659375e-02 2.199965870266583357e-02 2.871685006444929522e-02 3.878659429373677164e-02 4.142851230684556352e-02 4.885875564837934004e-02 5.893091700302190150e-02 6.228346987052591627e-02 6.899582698159920091e-02 7.906557121088668427e-02 8.242054120374579795e-02 8.913048118946399756e-02 9.920022541875146704e-02 1.076940039165230067e-01 1.277392244862496085e-01 1.579484571741120169e-01 1.631621965650321138e-01 1.771065927385221395e-01 1.972460811970971062e-01 2.031172786846005551e-01 2.199017971503164082e-01 2.450761577235351096e-01 2.752612191578466816e-01 3.453916942103063548e-01 4.460939707538912891e-01 4.960583689688700115e-01 5.971812253242398949e-01 7.482298058889070846e-01 7.902273589335230275e-01 8.741233628831963642e-01 1.000000000000000000e+00
8.500000000000000000e+01 8.680780872614197108e+01 8.880567711034350964e+01 8.983686584334492409e+01 9.152480366215458218e+01 9.369820370916295360e+01 9.408053510686379184e+01 9.467552526635068944e+01 9.541549644842156397e+01 9.559969707958907748e+01 9.586849488475921532e+01 9.623348834573866384e+01 9.632968400154798871e+01 9.648411121034568794e+01 9.669653082817697509e+01 9.684306628646700688e+01 9.707772629209262050e+01 9.736649261748668494e+01 9.739423331624089997e+01 9.745682924640395584e+01 9.753221937814763010e+01 9.754441571984128245e+01 9.757729801362322064e+01 9.761866991779976388e+01 9.764934012999999879e+01 9.764085051960539374e+01 9.759690781791499603e+01 9.753897519487009049e+01 9.739441267420697557e+01 9.716250282406130623e+01 9.708896605796716983e+01 9.693800643651374571e+01 9.670932502975757927e+01
